name,placeId,taking_students,notes
Radiant Psychotherapy and Wellness,ChIJpZpbx_D1JQgRTNQCFlxtD1I,,
Randi Gabruck Psychological Services,ChIJmVYJPipHoFMR2y0ej6CN5aU,,
Randy Scott Clinical Services,ChIJ9TEdG4eQK4gRHf_qAobHc7Q,,
Rapha Specialist Clinic,ChIJZ0CxSwBfcVMRc4Bd_MhtQus,,
Rapport Youth & Family Services,ChIJm1A_KAk-K4gRN5zwUw1Vd_4,,
Rasheeda Henry Counselling Services,ChIJYQd4f7--AqcRL_ocvI2hT1I,,
Rattray Counselling Services,ChIJ3x9YWA-aLIgROn3OLoY6F-c,,
RAVENCROPHT TRANCE-FORMATIONS,ChIJ_yFjXH2zCVMRDtmCBnI-CKg,,
Ray of Hope Therapy,ChIJGxgdAaObLIgRG63pLlYEeng,,
RD Psychotherapy,ChIJecMJdQKbLIgR2MwW2EPLY6Y,,
Re:Mind - Mental Health Services,ChIJ43AMlB2bLIgR_Ar3dZPnpEg,,
Reach Beyond Behaviour Therapy Inc.,ChIJCV5FJX8lK4gRCkrzrGhsD5g,,
Reach Out Niagara Family Support Services,ChIJOyrHsrhR04kRDuod_EkE8LE,,
REACH Psychological Services Inc.,ChIJ0RXidPMjoFMR_5eatwH9aes,,
Real Life Counselling Services,ChIJq6pqGisioFMRxbztgybyuvE,,
Realign Psychotherapy,ChIJ_3tnfvFTLk0REh49wFYOCjk,,
Reality Counselling & Support Services Inc.,ChIJwVAPF8S7ClMRGD8Ca0Oi3SE,,
Rebalance & Transform Psychotherapy & Wellness,ChIJO5s1JLMd1YkRixGyJ_oim94,,
Rebecca Barrett-Wallis - Registered Psychotherapist and Clinical Counsellor,ChIJAQDMJfw0K4gRKoWeRKOFiok,,
"Rebecca Ker, MSW, RSW",ChIJG2q6acmbK4gRKzaBDLxSVc0,,
REBECCA MARTIN PSYCHOTHERAPY,ChIJ_f8vmUuRkFMRryNdhukZJJ4,,
Rebecca Teebay-Webb & Associates,ChIJCzPBtr1vcVMRUOEOrO4Ia-4,,
Rebound Health and Wellness,ChIJQSveuWtqK4gRWx3RIxv8dzE,,
Rebound Health Centre,ChIJORafIY-IblMR4IhErx-fmCY,,
Rebound Total Health,ChIJq15lcEWFLIgRaCKI_NdMmVo,,
Recalibrate Therapeutic Services,ChIJcX3Yg9gtK4gRDW7mrposWUI,,
Reclaim Psychotherapy,ChIJC26iqDM1K4gRuaw3DQYD9CY,,
Reconnect Counselling,ChIJc7Nzz76RkFMRBf2creeBLEw,,
Reconnect Mental Health,ChIJD5zgHut1j1QRUgq9grW_h_o,,
Reconnection Counselling,ChIJD0MajrNhK4gRAlgDxPyMvgI,,
Recovery First Therapy & Counselling,ChIJOYFk6IIc1YkRSKZKFXtAubM,,
"Recovery Lab - Mind, Body, Stretch, Massage",ChIJnTU3JcpXdFMRVJxDrw72xOo,,
Recovery North Sudbury,ChIJu6TNX-GrL00Rh3NceMa7SVQ,,
Recovery Room GP,ChIJBUKwawCRkFMRMv5D5dBzviQ,,
Red Deer Healing and Wellness Center,ChIJE3yFa5dVdFMRbFLSyjBtCz8,,
Red Deer Outreach Centre (formerly Central Alberta Women's Outreach Society),ChIJ9a2ApOxIZUERzGY6A6jwIpw,,
Red Deer Psychiatry Clinic,ChIJgSYGICdUdFMR87smPNS8Iy8,,
Red Deer Therapy Inc.,ChIJN0zlih1VdFMRed21kon8g3Q,,
Red Fern Therapy Group,ChIJa_1gEjBGZicReoPBAwCXHpQ,,
ReDiscover Psychological Services Inc,ChIJy5CTBtcjoFMRe9ZU0r3UDxc,,
redwillowcounselling.ca,ChIJ3RJ8s2GzCVMRKTfhWoWdB2Y,,
Reember,ChIJdbvbp8CXuygRM7Nr89n2fvk,,
Refine Psychological,ChIJ_-CtHx9CH4wRl8eqrJmEZUE,,
Refined Health & Wellness,ChIJveQ5qNgloFMR1WoWwg_HoUk,,
Refined Wellness Counselling Services,ChIJVwc1tvFfLogRWJ86afjCI0Y,,
Reflection Centre - Psychotherapy & Counselling,ChIJlTdFX0-7KogRal3wGFEe36E,,
Reflection Counselling Services,ChIJXzbGw270K4gR_iyJMRgY2so,,
Reflections Counselling,ChIJA_bfciZVLk0RjjXVcy8D4O8,,
Reflections Counselling and Coaching Centre,ChIJGxx0Nm9fcVMRmCD3uJmuku8,,
Reflections Counselling and Psychotherapy Services,ChIJmeLIKxMe1YkRuYho9jFFr9c,,
Reflections Mental Health and Behavioural Services,ChIJJwuzEf0c1YkRFZzqlQTggWI,,
Reflections Mental Health Group,ChIJdVDIn8BzLIgRGWmMbSceYCc,,
Reflections Therapy,ChIJARqBf9nX1IkR3uB2Q3sbxrQ,,
ReFocus You St. Albert,ChIJjS47hAUvoFMRpU5_uv4Xf60,,
Reframed Psychological North Edmonton,ChIJv61rieIloFMRg6fAmJulQd0,,
Reframed Psychological South,ChIJ3W3cEoj1n1MRExrayDJSNu4,,
Refresh Centre for Health and Wellness,ChIJwzcITbqHblMR8s04VEQ5mVM,,
Refresh Counselling,ChIJ3-ctmRNvcVMR-1ciYcVFNkA,,
Refresh Counselling (South),ChIJVXUkGCZ3cVMRCV9eSLteCto,,
Refresh Health & Wellness,ChIJ3cqjGtEXoFMRETfsr7bWhMM,,
ReFresh Psychotherapy,ChIJVfZBOC8zK4gRw7ZPobZsNsw,,
Refresh Wellness Centre-Leduc,ChIJ0afWv_75n1MR80mspmwxZn8,,
Refreshing Times Counseling Center,ChIJhx8lUPyFToYRxAc-ahe_F8I,,
Registered Psychologist,ChIJHwRAGaT5n1MR-Kx0EXrGuHo,,
Registered Psychotherapist- Qualifying,ChIJ_0ZxeBHzK4gRG8K-2G25B5g,,
Rehabilitation Psychology Edmonton,ChIJDeX4LTshoFMROqKSPAhoqnE,,
Rekindle Counselling Services - Josephine Owusu,ChIJVVXR5JYVK4gRCktF-9_g8_Q,,
Relate and Recover Counselling,ChIJieCkgxaHblMRz76zvsdY34U,,
Relate Counselling,ChIJd5zbwiRpcVMRISSHM7mG9QM,,
Relationship Bliss,ChIJTfbBsAb_zUwRBqU6hchmuZg,,
Relationship Counselling by Joyce Schafers,ChIJLSOD6HUmoFMRI9rhX6SvPic,,
Relationship Counselling Toronto,ChIJ2_KEgZU1K4gRQCUVfI9P2Yc,,
Relationship Matters Therapy Centre,ChIJ8-5-Z3d3LIgRQdwpmvGX1mo,,
Relationship Resolution Centre,ChIJi3F18ED9zUwRrqkkfCbs-I4,,
Relationship Therapy Centre,ChIJW6xAXwtHK4gRvLo7H0xsiNY,,
"Relationship Therapy Centre - Individual, Couple and Family Therapy (formerly Relationship Therapy Mississauga/Burlington)",ChIJt_TzwbFhK4gRl3uMn3nUJ0k,,
Relationships & Stress Counselling,ChIJ15EYbGpD04kRh9nZOros3m4,,
Relationships & Stress Therapy,ChIJ5Z7E4K9R04kRtYRlT5BupdM,,
Relief Psychological Services - Edmonton Therapists,ChIJ25vbe8AfoFMR2hJMRvC4u10,,
Relieflex Urban Wellness Inc.,ChIJsyqvZRP5n1MRNcb7GW-XaGQ,,
REM Therapy Services,ChIJnzrV27rV1IkRscrVmPLfMPs,,
ReNew & Flourish Mental Wellness,ChIJCRPofnhVdFMRHy28b3AVWpw,,
Renew Supervision Services,ChIJh4Gvi6FR04kR-OnpldtkO58,,
Renew Wellness Collective,ChIJbaBTQW4noFMRI_aojISLV64,,
Renewal Christian Counselling,ChIJMQyWHUtX04kRwVP5ruPYqC4,,
Renewed Hope Psychotherapy,ChIJazmGw21hK4gRY6UXU-MeE8Y,,
Renewed Life Therapy,ChIJk1wg6d5MRkwR6Yc08DwAigM,,
Renewed Mind Therapy,ChIJW9wEIvnGLm8RuFZSdB5-OlQ,,
Renewed Mindset Counselling And Psychotherapy Services,ChIJqdjyj-mbLIgRjC5r6qIdjkg,,
Renewed Wellness Massage,ChIJH5dGThy7ClMROtcDf43SPe8,,
Renyou Psychology,ChIJuydZGq9VdFMRstkd83Mz3AM,,
RENÜ Psychotherapy,ChIJ_fcoBWQ1K4gRA6fRbytddnE,,
Reset & Balance Massage,ChIJbfzG8V-XkFMRg1v7jh_PQJw,,
Reset Counselling & Psychotherapy,ChIJu4uPgN-8KogRU00kSEkKHus,,
RESET Mind Body,ChIJh0mjP-wloFMR9LlhA31O_I0,,
Residents in Recovery Society,ChIJY2qWn3uzCVMR4jsxOU0FkFs,,
Resilience Counseling Research & Consultation,ChIJNyitNH7zLogRrNKoz4Y89sk,,
Resilience Psychology,ChIJPz_mnP5fcVMR4Y_XnaMrdI8,,
Resiliency Clinic,ChIJVVUV7twHzkwR2BwW38EIZEg,,
Resilient Roots Therapy - Social Work and Psychotherapy Clinic,ChIJA9epNmS7vo4R0_fY8WW500g,,
Resolution Counseling,ChIJaURXCXwhWU0R43Uc0UlZS_0,,
Resolutions & Solutions Counselling Services,ChIJLXpNnEUrO4gRvSSB2kaYUFQ,,
Resolve Counselling Services Kingston,ChIJsRtz2lSq0kwR1TmCwhaXIUc,,
Resonance Psychology,ChIJK0_aQQAloFMRy5vxtHpEkE8,,
Resource Centre for Suicide Prevention,ChIJTZfPH0yRkFMR4G0qOje7Oko,,
Respiratory Dynamics Group - Leduc,ChIJiV5RzM75n1MRF9kJ_EjC4-o,,
Restless Minds Counselling,ChIJVVUFDraHblMR79Q_hGHgmjo,,
Restoration Mental Health Agency,ChIJVVVZmJ6bLIgRsUITpAaRI2E,,
Restoration Room Counselling & Psychotherapy,ChIJo9-CRYAd1YkRM4f9yOsXN7I,,
Restorative Whole Health,ChIJpzDV5QmZcVMRPwwSy_JyI9c,,
Restore Counselling and Family Service,ChIJF1n7dfFdK4gRJ6gL2B1k0zY,,
Restore Counselling and Wellness,ChIJ8aVGE5_0K4gR4ZkzdGV4X-M,,
Restore Life Physiotherapy & Wellness,ChIJs0Gcgcr1K4gRD3UuBjo5drQ,,
Restored Balance Massage & Wellness,ChIJL5hrfFhBcVMRuKT6H-u_7fo,,
Restored Wellness,ChIJyU4Oyl5fcVMRcks9YoLVYk8,,
Restoring Peace Counselling,ChIJNxioWmOTkFMRQkNZp5dZ_vw,,
Revelation Counselling & Psychological Services,ChIJ0RXidPMjoFMRFpELPj5cdGU,,
Revelation Counselling & Psychological Services Inc.,ChIJTeqB5tGPn1MRlsHoOxl1Jl0,,
Revital Health Physio & Massage - Airdrie,ChIJW5X-t6dfcVMRC1zBfnbMTF4,,
Revitalize Psychology,ChIJ15WN3m1WdFMRZJeovk0yT2M,,
Revival Therapeutics & Performance,ChIJm3x7GftfcVMR7znHyes1vUI,,
Revive Counselling,ChIJkWXPJn8loFMRlRANhQSvFws,,
Revive Wellness & Massage,ChIJsXDL3XUtE1MROYfWg5XxBlo,,
Revolution Physiotherapy & Massage,ChIJu4X9NMqPn1MRg6Vv9KOazSo,,
Reynolds Dawn M.A. RMFT,ChIJaWbmPbuaK4gR9IrWulyIHl0,,
Rhonda Newell Counselling,ChIJo5esrLKr0kwRzwk3MWaO7as,,
Richard Luykenaar,ChIJ0YbCK7iHblMRuOCw-ki2Wvw,,
Richard M Haney PhD,ChIJx-fxqIgFzkwR9edCVp9E6Gc,,
"RICK HANCOCK BA, MA, MACP",ChIJq6q6hhKjKogR-UcN6cMe6pc,,
Ridgeline Therapy,ChIJDQIISysloFMR6jxgbosd6m0,,
Ripple Effect Wellness Centre,ChIJa90TlSokoFMRKS1x5Ru1M2Y,,
Rise Above Psychological Services,ChIJwcS1cLgfoFMRysntTXB4YZE,,
Rise and Shine Psychology and Counseling,ChIJj2xNXOMvK20RHRF0urzMzHw,,
RISE Anxiety & Depression Clinic Kingston,ChIJjwfOO5yr0kwRMpjV3cAUNt4,,
Rise Anxiety & Depression Psychology Clinic Ottawa,ChIJ1_QqonABzkwRoVzuY2klzIc,,
RISE Anxiety & Depression Psychology Clinic Toronto,ChIJ41qUX2g1K4gRr9xFW2rvaYE,,
RISE Anxiety and Depression Clinic Edmonton,ChIJbQkWfckjoFMRUkhByrQYEU0,,
Rise Counselling & Psychotherapy,ChIJuaPIwNSqL00Rj_3cEXFkThg,,
Rise Counselling and Consulting,ChIJT1H7chxwcVMR4puIPwJTvK4,,
Rise Counselling Clinic- London,ChIJi479-wHzLogR8-d068iGcFs,,
"Rise Up Center for Emotionally Focused Therapy, Coaching and Consulting",ChIJ2SlUsmFR04kRsHkh1vMHvkQ,,
Rise Wellness Collective,ChIJ6TPeV9RvcVMRDPM2FXXp8rQ,,
RiseUp Massage & Wellness,ChIJtxGUzvGPn1MRBe2sNzjksvs,,
Riseup Society Alberta,ChIJ3bKpwg35n1MRISHOMljKbok,,
Risework Therapy,ChIJdXdq3-A1K4gR4QpdPfnOm4g,,
Rising Above Counseling - Mandarin Speaking Psychotherapist in Oakville,ChIJiWgyyvJ6bC8RgEgpPafWBEc,,
Rising Hope Counselling,ChIJwUagvfSp0kwRNftHbEhaPvU,,
Rising Insight Counselling and Psychotherapy,ChIJT7VA-CTzLogRWp8uyJxFFrk,,
Rising Phoenix Therapy and Wellness Centre,ChIJZ2mGFOat0kwRhVaj-1j4JBc,,
Rising Sun Psychological Services Inc.,ChIJE9baS4dlcVMRpORQvTYrojg,,
Rising within counselling,ChIJm6HCi5r3IogRMS6eLcbrFDw,,
Riven Psychology,ChIJDTAXZYwPzkwRVA7k7G88I0M,,
Rivers Edge Counselling Centre,ChIJWbKGRN8loFMR45BrHIRJ9mc,,
Riverside Sports Therapy,ChIJX4C02A9BcVMRDtMTC-OXWdc,,
Riversong Counselling and Craniosacral,ChIJl6ceu6Q_cVMRXwmLkmzJuT4,,
Riverstone Counselling Centre,ChIJa1JwNn0fhYcRZnxK1qLRXlM,,
Riverwest Therapy Collective,ChIJrcRDuoJvcVMR7gafw86J1J4,,
"Riverwise Psychological Services - Dr. Maaike Canrinus, C.Psych and Associates",ChIJVWS9rTGjKogRaewIbE2KvXU,,
RK Counselling Ltd.,ChIJTWTpzNBQdFMRO2DwVcVODIY,,
RLT Marriage Counselling,ChIJvwLKXNcs5iARnhOIHArKhbo,,
Roadside Therapies,ChIJDeKkwOUvK4gRXB0uKyBBSjI,,
Roar Physio Wellness,ChIJ3TiO-skXoFMRS57FRXEZXxo,,
Rob Smith Counselling,ChIJUZ7DLq-RkFMRgirnnmfEByA,,
Robert Goulard Counselling Services,ChIJMw2Jr5AsO4gRNqqiJbSr4Jo,,
"Robert Hammel, Psychologist - Airdrie",ChIJNyUmvWtfcVMReFEwLl-HhFY,,
Robertson Therapy & Counselling,ChIJm7LJy_EHzkwRcaKGBttZyPg,,
Robin's Nest Family Care,ChIJi82xZpSaK4gRHqWRg_lSwpI,,
Robinson Therapy,ChIJQX78PvphK4gRtOU7erRSPJI,,
Robyn Ibey Physiotherapy,ChIJ4-wSlbEfWU0RGeEfRXeAEe4,,
Roca Counselling,ChIJOyhGR1G9KogRfpTmVJjNQCA,,
Rock Garden Counselling,ChIJ6d-IszVfcVMRO0J5YjF-gTA,,
Rockey Consulting,ChIJF0yQJbNVdFMRQvd9dZGh5vY,,
Rocky Bay Family Services,ChIJ9VvBqUgfWU0RdO78oH7hUf8,,
Rocky Relationship Counselling,ChIJMxrrdR5pcVMR6Kl_5arWW2A,,
Roles & Associates Psychotherapy Services Inc.,ChIJ8wU2nB-rL00RZdbzpCQ2oIY,,
Romy’s counselling services,ChIJmdPAVZYVK4gR75w5IBwjwQk,,
Root & Bloom Psychology,ChIJW4w3DwAXoFMRTp95y9bPQQU,,
Root Nurture Grow Counselling,ChIJNc_X1HWr0kwRuvSp-IB0ms0,,
Rooted in Growth Counselling Services | Cora-Lee McKean,ChIJeW92IxSzCVMRGKzPUOQ-eJc,,
Rooted in Resilience Psychotherapy & Wellness,ChIJ3S0j71TV1IkRyPH84P-1TnY,,
Rooted Therapy,ChIJty8x3XExK4gRr8I8kfCVK1s,,
Rooted Thistle Counselling,ChIJqU5ahZ_7NyURYzkEkoAw1bU,,
Rooted Wellness Psychotherapy & Counselling,ChIJOynOA2bVOogRudRAnTEbhN0,,
Rooted Willow Relationship Centre,ChIJqeraGqpxcVMRuysNqFT4Qg4,,
Roots & Tales clinic,ChIJRd9JTaxDB2URt9y46o1FCL4,,
Roots & Wings Psychology,ChIJR-Yy_pUAL00RSo4F6FvH1gs,,
Roots and Resilience Counselling & Wellness,ChIJ69cr7P31K4gR4lPgguivfGQ,,
Roots in Wellness,ChIJXXcfn9SbLIgRTnwA0GAgchE,,
Roots of Life Counselling Svc,ChIJi2oKrDIiWU0RF1zv8lDiJLY,,
Roots to Bloom Counselling,ChIJDbyT0OGbK4gRQ2VfyBdI3z0,,
Rosalind Wells Psychology,ChIJpea7_CpVdFMRN5BJw2Y3u3w,,
Rose Of Durham Young Parents Support a Division of CFSD,ChIJcSKyOOMc1YkRMYRhciS6uJk,,
Rosehaven Provincial Program,ChIJPdJ0ytG7ClMR9cAcgdj3tVQ,,
Rosemary Whitlock,ChIJV1A9drJR04kRrVL3SI3mqpo,,
Rosen Couples Counselling,ChIJfbOtmbYuK4gRLODHNAHDNuU,,
Ross Psychology,ChIJD-b8UU_zLogRqKODTZUoG9Q,,
Rostyslav Shemechko | Psychotherapist & Life Coach,ChIJaXv32402K4gRsJeZDYiMiWA,,
Royal York Psychology,ChIJH8ZJDIk3K4gR3gtOcIpQlDA,,
RR Social Work,ChIJ5T4YiykzK4gRVQc2VhDNs4U,,
Ruby Therapy Services,ChIJ4fNoXbkloFMRA7y5Kqg43Nw,,
Run Free Counselling Centre,ChIJGfZzUhmHblMRYGtekFCb5fs,,
Runway Health,ChIJWVqltdLX1IkRdvdm2txg2OM,,
Rush & Associates Psychotherapy and Wellness,ChIJ_fR9OGRHK4gRBDpiKN6qIQc,,
Ruth Pullam Counselling,ChIJrU0u5RsnoFMRzo55UB3-NFA,,
RWC Counselling & Psychology,ChIJsShjZUNxcVMRUXN3GSSB2Ao,,
RX Physiotherapy,ChIJg-E7QAr5n1MR6c-slLFLI84,,
Ryan Answers - Hamilton Counselling & Couples Therapy,ChIJhwTW9bWZLIgRgUVMXeEgots,,
Réseau ACCESS Network,ChIJn_eq3uaqL00RAWrxdnr47Sw,,
S. Bain Counselling Services,ChIJU1F2KvWRkFMRBOGTBZo7EX0,,
S. Mandus Psychotherapy,ChIJe9kR2-lR04kR3y9LlfYlbZE,,
Sa Counselling Services,ChIJyVe6P-7xLogRpoJaKZjSbr8,,
Sabe Wellness,ChIJaxBiedWtCVMRnrWkMgs-5X4,,
SABI Mind,ChIJAQBw4OZvcVMR1a1bhKwzMJU,,
Sable Skin Studio Inc.,ChIJdxtv7AezCVMRe0hpTDXEKfQ,,
Sabourin Psychotherapy,ChIJYdwAWyvzK4gRklwSmqx-CSk,,
Sabrina Tripolitano,ChIJoQ0XEv-q0kwRuz_9HniVxQg,,
Sacred Hearts Wellness,ChIJG-PmDPa7ClMRJ09D10-W5QE,,
Sacred Pangea,ChIJPSjWw9Y_cVMRbVhLgV4cUv0,,
Safe Beds Niagara,ChIJQzV48HBR04kRNXpAvrx3ktU,,
Safe Harbour Psychotherapy,ChIJAx1TGMdR04kRqOOB-mMIZ8M,,
Safe Harbour Psychotherapy,ChIJ6yCy5ySeLIgR3rx53LSUy3Y,,
Safe Haven Counselling,ChIJT97DOpdvcVMRHcGnqeL-4z0,,
Safe Psychology Inc.,ChIJ3xqDCc-RkFMRzBmVo287daQ,,
Safe Roots Psychology,ChIJzQzfy6EXoFMRfLSD60D57mI,,
Safe Sobering & Withdrawal Management,ChIJZznEhNwhWU0RWU5fsHsn2tk,,
Safe Solace Inspired Healing Ltd,ChIJTfI69l1UdFMRr3uurp8Pr0Q,,
Safe Space Counselling & Psychotherapy,ChIJgUSjQnQFzkwRS974q9E7pYI,,
Saffron Centre Ltd,ChIJh6ypmK0XoFMRecQgX3a6myQ,,
Sagacious Counselling,ChIJSZDgDx0foFMRlRy57KXmUPM,,
Sage & Co. Pscyhology,ChIJg4LEjIOZcVMRQoabkZnG3Vs,,
Sage & Stone Counselling & Assessment Services,ChIJA8wUTEYXoFMR41IUmF2BTno,,
Sage and Soul Salon Spa Wellness,ChIJD30EavGtCVMRujpGdcUfSdo,,
Sage Counselling,ChIJqapqo9zzK4gR5th4TyLiEFo,,
Sage Counselling and Wellness,ChIJ5Td9pkBC_6ER8lQMGGaLCxA,,
Sageview Health,ChIJEX7KtitAK4gR2q-7heQBLSA,,
Sahaara Therapy Services,ChIJSycQTaY_cVMROIRHaTGj5hw,,
Sakura Counselling,ChIJucJSUwAfWU0RMIEdgztsdMw,,
Salam Psychology,ChIJlW5n-V9dK4gRVjSHayUPhgg,,
Salt Water Wellness Centre,ChIJDV5tXYNAcVMRgFQpMkGRKBI,,
Samantha Corriveau Counselling,ChIJp-bDY2nVOogRuFgWKzgos5M,,
Sana Psychological,ChIJV3uvQjRxcVMRHBi-DMajNt8,,
Sanare Centre,ChIJMaoablosE1MRbgXNAO_jFCc,,
Sanative Therapy,ChIJgWsH3NLIyCgRR6aqBOFnexI,,
Sanctuary Counselling and Training,ChIJq6pWc_T0K4gRNgnZiJehDfs,,
Sandra Annis Counselling Psychologist,ChIJB-WgsLWHblMRGNWX_oKNoXo,,
"Sandra Forbes, Relationship Solutions",ChIJxbyXEPj_0UwR209kOaNAFZ0,,
Sandy Stevens Consulting Counselling Services,ChIJRaTHa24tE1MRO4Qsn_rsaOY,,
Sankalpa Psychology,ChIJa62PQwBBcVMRwhv3Eox3Nac,,
Sankofa Counselling Service,ChIJQae8aDGjY0ERMIP7kszFb-k,,
Sano State Health Clinic,ChIJGcum4eQloFMRcIvcvOAMIC4,,
Sano State Psychology,ChIJe3Rl-VxfcVMRBENJ0oYgBtA,,
"Sara Murphy, Registered Psychotherapist",ChIJ550M5Tr1K4gRJT9ijrpBevU,,
Sarah Courtney Psychotherapy,ChIJlb6Etpr1K4gRaLrSwyxn5ng,,
Sarah Crosby Psychotherapy,ChIJkfN_KVYFzkwRvmRg_wHjwcE,,
Sarah G. Horsford Counselling and Consulting,ChIJBaUVBRKr0kwRnaV-ezK3_5s,,
Sarah Hope Counselling,ChIJjR19ieYUOCURS-MrCYay0wY,,
Sarah Olson Counselling,ChIJVVWJ5c2HblMRA003O0lO8Mw,,
Sarah Terwilligar & Associates - Counselling & Psychotherapy,ChIJJ5cywPKfLIgR98bbpnTKsHc,,
Savanna Psychology,ChIJOUgY1SpjcVMR4hf_86FCyKQ,,
Saxum Counselling and Coaching Inc.,ChIJh2aoQ3wd1YkRbSO1NoojFEQ,,
Say More Psychotherapy,ChIJhSK4UWIVK4gRNXDg1S-slJE,,
Saynas Collective healing,ChIJlUU3skQtE1MRS6rEbnWhzh4,,
Scarlett Psychological Services Ltd.,ChIJA_KCBZIjoFMRLC8qYAPDZGQ,,
Schaefer Counselling Services,ChIJCTowKLUnoFMRo4A53sFZ27g,,
Schaffer Psychology - Stony Plain,ChIJHXXEPAaPn1MRLeIbeQzpdNg,,
"Schiller, Spence & Associates Private Wealth Management",ChIJo68Gy8azCVMRIO2xyqsHYY0,,
Schizophrenia Society Of Alberta,ChIJMbGfPC9UdFMRufbdJgTtgQ8,,
"Schnayer, McGrory & Associates",ChIJjfhPM7ksO4gR7kJeHguZOWo,,
Schneider Brynah Dr,ChIJGUc65V7wLogRaVDiZwPbIes,,
Schritt Linda Counselling Services,ChIJ08T4Q8S7ClMRU7MT1gUcrTs,,
Schurmann Counselling & Life Coaching,ChIJeVMLE3XW1IkRxWNgeK9LA7k,,
Scott Mary Counselling & Trauma Recovery,ChIJa8dP0gEd1YkRkm37PX2csWw,,
SD Wellness,ChIJD8TUsL9VdFMR2OZSXgRIp50,,
Seachange Psychotherapy,ChIJjXIvP56bLIgRhHNasoP6gRs,,
Seashore Psychotherapy,ChIJo4rS1MBhK4gRYRbo4729Mfc,,
Second Chance Employment Counselling (Wellington) Inc,ChIJn1aQtOqaK4gRBApPil3pkvk,,
Seeds of Hope Psychological Services Inc.,ChIJUSOHDbiPn1MRyGHk20L1IRo,,
"Seeking Answers Psychological Services - NICOLE PRICE-THOMAS, MA, CPSYCH.",ChIJuXn30-1vK4gR8R3hjcZe1l4,,
Seidman Bonnie T Dr / Onward Psychology,ChIJ5YDADPyq0kwRO3U_fXKtIz4,,
Seira Psychotherapy | Individual & Couples Psychotherapy Kitchener-Waterloo,ChIJfdv2D1r1K4gR18rO3z7UwTw,,
Selah Family Counselling,ChIJVVWVYmc_cVMRqyUB_X2a1Pc,,
Self Ease Solutions Counselling & Coaching,ChIJz7yzrTpHK4gRukeMR241ET0,,
Self Love Counselling,ChIJ-ynYiHqWiSYRc6T9pvXvhHE,,
Self Obsession Massage Therapy,ChIJJRGEApSW82URAecaHHooeZg,,
Sendero Centre - Central Alberta Sexual Assault Support Centre,ChIJ_eto9SRUdFMRVL4x4xolems,,
Senior's Mental Health,ChIJ8_epKKIjWU0RjhOTdfbA5cI,,
Sensational Kidz Therapy Services,ChIJc0zegEkRK4gREVzH5eQrkpk,,
Sensational Kidz Therapy Services ABA Therapy & Autism Specialists,ChIJFSoGdhQVK4gRZJ3a-TkX9Bw,,
Sentry Counselling Psychology,ChIJeV74cPVBcVMR59aMlRLbPAs,,
Serene Counselling & Psychotherapy,ChIJu1qPjOoTzkwRkvOITOdOuYE,,
Serene Heart Counseling and Psychotherapy,ChIJ_W3HIJ5vK4gRwtsKTM6SK0c,,
Serene Heart Counseling and Psychotherapy,ChIJSXFjAUY_K4gRcKcSgEvTM_k,,
Serene Woods Psychotherapy and Collaborative Services,ChIJJwLGBAoFzkwRLbU5L8Vv5EA,,
Serene Woods Psychotherapy and Collaborative Services,ChIJS0cfftseT4IRR--nX5yRRZI,,
Serenity Counselling and Wellness,ChIJL-X5CImXkFMREjn9TSbKYsY,,
Serenity Harbour Counselling - Burlington Counselling,ChIJ_YokMKhhK4gRylQMIXmkEw0,,
Serenity Now Wellness,ChIJM1yPt3tlcVMRBX-SOhFxDyg,,
Serenity Psychotherapy Clinic,ChIJBUu64dFrK4gRCDAqM_9erlo,,
Serenity Psychotherapy Clinic,ChIJU0bJO9r1K4gRB4sQ3zSaJY4,,
Serenity Reiki by Mel & Psychic Medium,ChIJv3LpzG5VdFMR5iVTM9J1keM,,
Serenity Renewal for Families,ChIJmaQDACQPzkwRIdvAThYSL20,,
"Serenity Wellness Clinic Windsor (Mental Health, Anxiety, Depression, and ADHD)",ChIJRX7e9R0rO4gRwzmVAo1aNuY,,
Serenity Wellness Ctr,ChIJ-2RyGXEtE1MRlz0-VuRG0DM,,
Servin Counselling,ChIJp5KOaIxcK4gRoHgWBhcPEyI,,
Servus Sports Centre,ChIJ5wucvxStCVMR9Qyj5YohhMw,,
Sexual Assault & Abuse Programs and Services,ChIJe0FcOrUIsFMRCpTQtLgZtCU,,
Sexual Assault Centre Kingston,ChIJHdIIzMGr0kwRllIDL1dlOoI,,
Shabani Psychology Inc,ChIJl98m1TAjoFMRF7FYxr9QBzs,,
Shalem Mental Health Network,ChIJu8hhMZybLIgRx7LwalhdXsM,,
Shalom Counselling Centre,ChIJkSZD5eBVdFMR-9Bc-OgKWuc,,
Shalom Counselling Services,ChIJgfGKAhH0K4gRmhCylcDYdik,,
Shalyn Dussiaume Counselling - Kitchener,ChIJq6o6dbJ3LIgRlfajipBce5A,,
Shane Andrus & Associates Counselling Services,ChIJgwcDSPgsE1MRryBpla05X_U,,
Shannon Martin Counselling Services,ChIJ25uKddctE1MRIgTGPU7Ga1E,,
Shanti Psychotherapy - Toronto,ChIJzXkBG9uY8KIRH98_Mg1SSCE,,
Shared Healing Counselling & Psychotherapy,ChIJiSjH9d8tO4gRdItoIR07q3o,,
Shareen Rikhraj Psychotherapy,ChIJ0Vi4tPuZLIgRRAJhAc8nHbM,,
